,eps_1,mse,lr_2,epoch,msle,_timestamp,Predictions,lr_1,train_loss,valid_loss,lr_0,mom_1,train_samples_per_sec,Inputs,_runtime,r2_score,raw_loss,mae,eps_2,mom_2,sqr_mom_0,Ground_Truth,wd_0,wd_1,_rmse,sqr_mom_1,sqr_mom_2,wd_2,_step,mom_0,_exp_rmspe,eps_0,pearsonr,spearmanr
72,1e-05,,4.0079877403370194e-05,1.4518571428566918,,1680025227.608174,,2.8340753101048536e-05,0.006037374492734671,,2.0039938701685094e-05,0.9499916794371489,87.03989555229263,,12572.967974185944,,0.01866525039076805,,1e-05,0.9499916794371489,0.99,,0.01,0.01,,0.99,0.99,0.01,20325,0.9499916794371489,,1e-05,,
73,1e-05,,4.008025512929268e-05,1.4552857142852598,,1680025252.999638,,2.8341020193609756e-05,0.006459149997681379,,2.0040127564646337e-05,0.9499916400906986,81.92002097168506,,12598.359438180923,,0.002278489526361227,,1e-05,0.9499916400906986,0.99,,0.01,0.01,,0.99,0.99,0.01,20373,0.9499916400906986,,1e-05,,
74,1e-05,,4.008116369493764e-05,1.4634999999995373,,1680025313.2354972,,2.834166264653846e-05,0.005715851206332445,,2.0040581847468817e-05,0.949991545448444,122.269193970748,,12658.595297336578,,0.006425756961107254,,1e-05,0.949991545448444,0.99,,0.01,0.01,,0.99,0.99,0.01,20488,0.949991545448444,,1e-05,,
75,1e-05,,4.008247621757232e-05,1.4752857142852398,,1680025407.812709,,2.8342590740193905e-05,0.007418141700327396,,2.0041238108786157e-05,0.9499914087273362,82.06828491629547,,12753.17250919342,,0.007792518474161625,,1e-05,0.9499914087273362,0.99,,0.01,0.01,,0.99,0.99,0.01,20653,0.9499914087273362,,1e-05,,
76,1e-05,,4.008340527058685e-05,1.4835714285709458,,1680025470.4396067,,2.8343247679880555e-05,0.00575307896360755,,2.004170263529342e-05,0.9499913119509805,146.67178795581754,,12815.799406766891,,0.001577600953169167,,1e-05,0.9499913119509805,0.99,,0.01,0.01,,0.99,0.99,0.01,20769,0.9499913119509805,,1e-05,,
77,1e-05,,4.008344543497269e-05,1.4839285714280883,,1680025472.5963514,,2.8343276080390147e-05,0.00586245721206069,,2.004172271748634e-05,0.9499913077671903,182.2417904360303,,12817.956151485443,,0.008958414196968079,,1e-05,0.9499913077671903,0.99,,0.01,0.01,,0.99,0.99,0.01,20774,0.9499913077671903,,1e-05,,
78,1e-05,,4.008605223117201e-05,1.5069285714280654,,1680025641.600961,,2.8345119363659863e-05,0.00655120424926281,,2.0043026115586003e-05,0.9499910362259195,189.02296392611507,,12986.960761070251,,0.004288488067686558,,1e-05,0.9499910362259195,0.99,,0.01,0.01,,0.99,0.99,0.01,21096,0.9499910362259195,,1e-05,,
79,1e-05,,4.008644426700909e-05,1.5103571428566334,,1680025667.0324497,,2.8345396574858724e-05,0.006001404952257872,,2.004322213350454e-05,0.9499909953888532,82.03317165103921,,13012.392249822617,,0.0027378671802580357,,1e-05,0.9499909953888532,0.99,,0.01,0.01,,0.99,0.99,0.01,21144,0.9499909953888532,,1e-05,,
80,1e-05,,4.0087214560009195e-05,1.5170714285709124,,1680025717.7710097,,2.83459412542626e-05,0.0055762105621397495,,2.0043607280004594e-05,0.949990915149999,125.71688086919208,,13063.130809783936,,0.002759410534054041,,1e-05,0.949990915149999,0.99,,0.01,0.01,,0.99,0.99,0.01,21238,0.949990915149999,,1e-05,,
81,1e-05,,4.00916132445166e-05,1.554857142856589,,1680025992.1763062,,2.8349051593906087e-05,0.004764705430716276,,2.0045806622258298e-05,0.9499904569536961,178.10638405644795,,13337.536106348038,,0.006495391018688679,,1e-05,0.9499904569536961,0.99,,0.01,0.01,,0.99,0.99,0.01,21767,0.9499904569536961,,1e-05,,
82,1e-05,,4.0094488944682965e-05,1.5790714285708505,,1680026176.3147266,,2.8351085020994385e-05,0.004630743991583586,,2.004724447234148e-05,0.9499901574015955,116.00822933407485,,13521.674526691437,,0.009587871842086315,,1e-05,0.9499901574015955,0.99,,0.01,0.01,,0.99,0.99,0.01,22106,0.9499901574015955,,1e-05,,
83,1e-05,,4.0097617490168893e-05,1.604999999999396,,1680026374.5205135,,2.8353297236722737e-05,0.004727568477392197,,2.0048808745084443e-05,0.9499898315114407,147.2114471614115,,13719.880313634872,,0.002284664660692215,,1e-05,0.9499898315114407,0.99,,0.01,0.01,,0.99,0.99,0.01,22469,0.9499898315114407,,1e-05,,
84,1e-05,,4.009881148762303e-05,1.6147857142851005,,1680026450.5161502,,2.8354141520419275e-05,0.004442006349563599,,2.0049405743811512e-05,0.9499897071367059,197.91043686757973,,13795.875950336456,,0.0024173918645828962,,1e-05,0.9499897071367059,0.99,,0.01,0.01,,0.99,0.99,0.01,22606,0.9499897071367059,,1e-05,,
85,1e-05,,4.010206351774886e-05,1.641142857142217,,1680026654.7722235,,2.835644105297387e-05,0.003970524296164513,,2.0051031758874425e-05,0.9499893683835677,83.50898491440829,,14000.132023572922,,0.0062571195885539055,,1e-05,0.9499893683835677,0.99,,0.01,0.01,,0.99,0.99,0.01,22975,0.9499893683835677,,1e-05,,
86,1e-05,,4.010410819359643e-05,1.6574999999993436,,1680026775.0388913,,2.8357886857131013e-05,0.004391588270664215,,2.0052054096798212e-05,0.9499891553965003,111.27044420559005,,14120.398691415787,,0.006089929956942797,,1e-05,0.9499891553965003,0.99,,0.01,0.01,,0.99,0.99,0.01,23204,0.9499891553965003,,1e-05,,
87,1e-05,,4.010622751560306e-05,1.6742857142850411,,1680026909.65173,,2.8359385444093425e-05,0.00402000593021512,,2.0053113757801528e-05,0.9499889346337913,110.86101942945186,,14255.011530160904,,0.0033004339784383774,,1e-05,0.9499889346337913,0.99,,0.01,0.01,,0.99,0.99,0.01,23439,0.9499889346337913,,1e-05,,
88,1e-05,,4.011158672769024e-05,1.7159999999992852,,1680027224.0843093,,2.836317497930208e-05,0.0037667828146368265,,2.0055793363845116e-05,0.9499883763825322,146.49184086284293,,14569.44410943985,,0.0011129453778266907,,1e-05,0.9499883763825322,0.99,,0.01,0.01,,0.99,0.99,0.01,24023,0.9499883763825322,,1e-05,,
89,1e-05,,4.0112051702594576e-05,1.7195714285707102,,1680027250.233342,,2.836350376621002e-05,0.003912089858204126,,2.0056025851297285e-05,0.9499883279476463,88.6364228113557,,14595.593142032623,,0.00739260483533144,,1e-05,0.9499883279476463,0.99,,0.01,0.01,,0.99,0.99,0.01,24073,0.9499883279476463,,1e-05,,
90,1e-05,,4.0113977541227036e-05,1.7342857142849812,,1680027363.7890782,,2.8364865539766505e-05,0.003663165494799614,,2.0056988770613515e-05,0.9499881273394555,174.5061747925976,,14709.148878335953,,0.005621164571493864,,1e-05,0.9499881273394555,0.99,,0.01,0.01,,0.99,0.99,0.01,24279,0.9499881273394555,,1e-05,,
91,1e-05,,4.011556028060617e-05,1.7462857142849693,,1680027451.5974722,,2.836598470551434e-05,0.0034790041390806437,,2.005778014030308e-05,0.9499879624707701,174.71902995918887,,14796.957272291183,,0.0027625353541225195,,1e-05,0.9499879624707701,0.99,,0.01,0.01,,0.99,0.99,0.01,24447,0.9499879624707701,,1e-05,,
92,1e-05,,4.011723010005949e-05,1.7588571428563853,,1680027546.7033894,,2.836716544617314e-05,0.003162708831951022,,2.0058615050029743e-05,0.9499877885312438,76.89814048270944,,14892.06318950653,,0.00241276016458869,,1e-05,0.9499877885312438,0.99,,0.01,0.01,,0.99,0.99,0.01,24623,0.9499877885312438,,1e-05,,
93,1e-05,,4.012743100313746e-05,1.833785714284882,,1680028112.100808,,2.83743785739138e-05,0.0027506889309734106,,2.0063715501568727e-05,0.9499867259371731,83.02835548090322,,15457.460608005524,,0.0014659770531579852,,1e-05,0.9499867259371731,0.99,,0.01,0.01,,0.99,0.99,0.01,25672,0.9499867259371731,,1e-05,,
94,1e-05,,4.0129024290638865e-05,1.845214285713442,,1680028200.3715456,,2.8375505198310423e-05,0.002577248029410839,,2.006451214531943e-05,0.949986559969725,127.23126867455524,,15545.731345653534,,0.0022831789683550596,,1e-05,0.949986559969725,0.99,,0.01,0.01,,0.99,0.99,0.01,25832,0.949986559969725,,1e-05,,
95,1e-05,,4.0130969441773585e-05,1.859071428570571,,1680028304.9270616,,2.837688062786822e-05,0.0026993444189429283,,2.006548472088679e-05,0.9499863573498152,98.61990685929233,,15650.286861658096,,0.0007200092659331858,,1e-05,0.9499863573498152,0.99,,0.01,0.01,,0.99,0.99,0.01,26026,0.9499863573498152,,1e-05,,
96,1e-05,,4.013239231754178e-05,1.8691428571419895,,1680028385.881055,,2.8377886752972696e-05,0.0023834421299397945,,2.0066196158770888e-05,0.9499862091335893,100.12149117173158,,15731.24085521698,,0.0015202382346615195,,1e-05,0.9499862091335893,0.99,,0.01,0.01,,0.99,0.99,0.01,26167,0.9499862091335893,,1e-05,,
97,1e-05,,4.0132848052574055e-05,1.872357142856272,,1680028411.06453,,2.837820900630444e-05,0.0026270418893545866,,2.0066424026287024e-05,0.9499861616611902,107.43038930365381,,15756.424329996109,,0.005721278488636017,,1e-05,0.9499861616611902,0.99,,0.01,0.01,,0.99,0.99,0.01,26212,0.9499861616611902,,1e-05,,
98,1e-05,,4.013296971524679e-05,1.873214285713414,,1680028417.8493202,,2.8378295034805348e-05,0.0026261378079652786,,2.006648485762339e-05,0.949986148987995,78.60493919068313,,15763.20912027359,,0.0013800361193716526,,1e-05,0.949986148987995,0.99,,0.01,0.01,,0.99,0.99,0.01,26224,0.949986148987995,,1e-05,,
99,1e-05,,4.01380160087466e-05,1.9084285714276645,,1680028698.546371,,2.8381863303158925e-05,0.0026322132907807827,,2.0069008004373298e-05,0.9499856233324222,84.06131747723015,,16043.90617108345,,0.0032676714472472668,,1e-05,0.9499856233324222,0.99,,0.01,0.01,,0.99,0.99,0.01,26717,0.9499856233324222,,1e-05,,
100,1e-05,,4.013846060171539e-05,1.91149999999909,,1680028723.4931924,,2.838217767786202e-05,0.0024840047117322683,,2.0069230300857693e-05,0.9499855770206546,77.83221708981392,,16068.852992534637,,0.005036296788603067,,1e-05,0.9499855770206546,0.99,,0.01,0.01,,0.99,0.99,0.01,26760,0.9499855770206546,,1e-05,,
101,1e-05,,4.01437250165968e-05,1.947499999999054,,1680029006.2399518,,2.8385900181323644e-05,0.0026296244468539953,,2.0071862508298396e-05,0.9499850286441045,75.18196384700326,,16351.59975194931,,0.003019163617864251,,1e-05,0.9499850286441045,0.99,,0.01,0.01,,0.99,0.99,0.01,27264,0.9499850286441045,,1e-05,,
102,1e-05,,4.014423150720306e-05,1.950928571427622,,1680029031.236126,,2.8386258324265935e-05,0.0027072031516581774,,2.0072115753601525e-05,0.9499849758846663,75.51991330303984,,16376.595926046371,,0.0012296923669055104,,1e-05,0.9499849758846663,0.99,,0.01,0.01,,0.99,0.99,0.01,27312,0.9499849758846663,,1e-05,,
103,1e-05,,4.014884077682786e-05,1.9818571428561627,,1680029280.850037,,2.8389517570073953e-05,0.002378911944106221,,2.0074420388413928e-05,0.9499844957524137,83.59683753158134,,16626.209837198257,,0.0038383963983505964,,1e-05,0.9499844957524137,0.99,,0.01,0.01,,0.99,0.99,0.01,27745,0.9499844957524137,,1e-05,,
104,1e-05,,4.0157746156130645e-05,2.0402857142857993,,1680030277.5463064,,2.8395814624167986e-05,0.0022769090719521046,,2.007887307806532e-05,0.9499835681087363,82.8308906418498,,17622.906106472015,,0.0013529215939342976,,1e-05,0.9499835681087363,0.99,,0.01,0.01,,0.99,0.99,0.01,28563,0.9499835681087363,,1e-05,,
105,1e-05,,4.016250876534687e-05,2.0708571428572924,,1680030524.1548867,,2.8399182297440923e-05,0.0020137166138738394,,2.008125438267343e-05,0.9499830720036097,163.0510935889677,,17869.51468682289,,0.0010659986874088645,,1e-05,0.9499830720036097,0.99,,0.01,0.01,,0.99,0.99,0.01,28991,0.9499830720036097,,1e-05,,
106,1e-05,,4.016302484905901e-05,2.0741428571430136,,1680030551.232206,,2.8399547223733436e-05,0.001996840350329876,,2.00815124245295e-05,0.9499830182448896,87.6449393952173,,17896.592006206512,,0.0029727560468018055,,1e-05,0.9499830182448896,0.99,,0.01,0.01,,0.99,0.99,0.01,29037,0.9499830182448896,,1e-05,,
107,1e-05,,4.016911010845337e-05,2.1125000000002374,,1680030861.1893892,,2.8403850151916468e-05,0.002237832872197032,,2.008455505422668e-05,0.9499823843637027,86.2365403622089,,18206.549189329147,,0.0020033649634569883,,1e-05,0.9499823843637027,0.99,,0.01,0.01,,0.99,0.99,0.01,29574,0.9499823843637027,,1e-05,,
108,1e-05,,4.016977401488032e-05,2.1166428571431033,,1680030894.7507093,,2.840431960465304e-05,0.0025414645206183195,,2.0084887007440157e-05,0.9499823152067832,193.43645914918426,,18240.1105093956,,0.003274429589509964,,1e-05,0.9499823152067832,0.99,,0.01,0.01,,0.99,0.99,0.01,29632,0.9499823152067832,,1e-05,,
109,1e-05,,4.017018675138982e-05,2.1192142857145373,,1680030912.354211,,2.8404611453437752e-05,0.0021163884084671736,,2.0085093375694907e-05,0.9499822722133968,77.35621594600555,,18257.71401119232,,0.0013787311036139727,,1e-05,0.9499822722133968,0.99,,0.01,0.01,,0.99,0.99,0.01,29668,0.9499822722133968,,1e-05,,
110,1e-05,,4.0172408053874545e-05,2.1330000000002807,,1680031020.8215368,,2.8406182151487767e-05,0.002127987565472722,,2.008620402693727e-05,0.9499820408277213,178.42028906548305,,18366.18133687973,,0.0021591749973595142,,1e-05,0.9499820408277213,0.99,,0.01,0.01,,0.99,0.99,0.01,29861,0.9499820408277213,,1e-05,,
111,1e-05,,4.0172985902559876e-05,2.136571428571717,,1680031048.022957,,2.840659075221166e-05,0.0020115170627832413,,2.0086492951279934e-05,0.9499819806351499,80.14666840297114,,18393.38275718689,,0.0010222255950793624,,1e-05,0.9499819806351499,0.99,,0.01,0.01,,0.99,0.99,0.01,29911,0.9499819806351499,,1e-05,,
112,1e-05,,4.017501587096216e-05,2.149071428571743,,1680031147.5972784,,2.840802615663451e-05,0.0021111289970576763,,2.0087507935481076e-05,0.949981769180108,87.55211402800262,,18492.95707845688,,0.002434086985886097,,1e-05,0.949981769180108,0.99,,0.01,0.01,,0.99,0.99,0.01,30086,0.949981769180108,,1e-05,,
113,1e-05,,4.0175866151504294e-05,2.15428571428604,,1680031191.1150584,,2.8408627395771762e-05,0.0018829923355951905,,2.0087933075752143e-05,0.9499816806092183,89.24335855081851,,18536.474858522415,,0.0012390813790261745,,1e-05,0.9499816806092183,0.99,,0.01,0.01,,0.99,0.99,0.01,30159,0.9499816806092183,,1e-05,,
114,1e-05,,4.017868790053281e-05,2.171500000000362,,1680031328.2384439,,2.8410622673644634e-05,0.002053049625828862,,2.00893439502664e-05,0.9499813866770278,92.46272740762434,,18673.598243951797,,0.0018709147116169333,,1e-05,0.9499813866770278,0.99,,0.01,0.01,,0.99,0.99,0.01,30400,0.9499813866770278,,1e-05,,
115,1e-05,,4.01903085516238e-05,2.2410000000005086,,1680031872.1652586,,2.841883971483288e-05,0.0020164810121059418,,2.0095154275811896e-05,0.9499801761925392,116.10015234566478,,19217.525058746338,,0.001986278686672449,,1e-05,0.9499801761925392,0.99,,0.01,0.01,,0.99,0.99,0.01,31373,0.9499801761925392,,1e-05,,
116,1e-05,,4.0204527633762775e-05,2.323214285714968,,1680032405.5391302,,2.8428894124235595e-05,0.0020151683129370213,,2.0102263816881384e-05,0.9499786950381497,144.20149996688724,,19750.898930311203,,0.0012697589118033648,,1e-05,0.9499786950381497,0.99,,0.01,0.01,,0.99,0.99,0.01,32524,0.9499786950381497,,1e-05,,
117,1e-05,,4.0204766613825877e-05,2.3245714285721135,,1680032413.5271573,,2.842906310865878e-05,0.002002902328968048,,2.0102383306912935e-05,0.9499786701443931,181.00960369295882,,19758.886957406998,,0.001357603003270924,,1e-05,0.9499786701443931,0.99,,0.01,0.01,,0.99,0.99,0.01,32543,0.9499786701443931,,1e-05,,
118,1e-05,,4.021103001982565e-05,2.3598571428579023,,1680032640.7285542,,2.8433492005514543e-05,0.002057732082903385,,2.010551500991282e-05,0.9499780177062681,80.38219725193271,,19986.088354349136,,0.0069472286850214005,,1e-05,0.9499780177062681,0.99,,0.01,0.01,,0.99,0.99,0.01,33037,0.9499780177062681,,1e-05,,
119,1e-05,,4.021892039154021e-05,2.4035714285722802,,1680032980.0005133,,2.8439071340859994e-05,0.00182543252594769,,2.0109460195770102e-05,0.9499771957925478,89.50330421063616,,20325.360313415527,,0.0025336164981126785,,1e-05,0.9499771957925478,0.99,,0.01,0.01,,0.99,0.99,0.01,33649,0.9499771957925478,,1e-05,,
120,1e-05,,4.022156959025389e-05,2.418071428572311,,1680033092.4325156,,2.844094460723515e-05,0.0021365093998610973,,2.011078479512694e-05,0.9499769198343485,81.37731098817069,,20437.792315721512,,0.001168061513453722,,1e-05,0.9499769198343485,0.99,,0.01,0.01,,0.99,0.99,0.01,33852,0.9499769198343485,,1e-05,,
121,1e-05,,4.0226386242394815e-05,2.444214285715223,,1680033304.0514665,,2.8444350494626612e-05,0.001801549457013607,,2.0113193121197404e-05,0.9499764180997505,110.04349813241024,,20649.411266565323,,0.001177790923975408,,1e-05,0.9499764180997505,0.99,,0.01,0.01,,0.99,0.99,0.01,34218,0.9499764180997505,,1e-05,,
122,1e-05,,4.0227591847510074e-05,2.450714285715237,,1680033354.071454,,2.8445202986179046e-05,0.0022112149745225906,,2.0113795923755033e-05,0.9499762925158843,102.54776723007467,,20699.431254148483,,0.0027106180787086487,,1e-05,0.9499762925158843,0.99,,0.01,0.01,,0.99,0.99,0.01,34309,0.9499762925158843,,1e-05,,
123,1e-05,,4.022884058736937e-05,2.4574285714295367,,1680033407.70527,,2.8446085978601495e-05,0.001986377639696002,,2.0114420293684683e-05,0.9499761624388157,104.96039549023816,,20753.065070152283,,0.0010273416992276907,,1e-05,0.9499761624388157,0.99,,0.01,0.01,,0.99,0.99,0.01,34403,0.9499761624388157,,1e-05,,
124,1e-05,,4.023994665462019e-05,2.5163571428582325,,1680033866.9489174,,2.8453939154066862e-05,0.0016807987121865153,,2.0119973327310092e-05,0.9499750055568104,104.1777898159139,,21212.308717489243,,0.0006396286189556122,,1e-05,0.9499750055568104,0.99,,0.01,0.01,,0.99,0.99,0.01,35228,0.9499750055568104,,1e-05,,
125,1e-05,,4.024949297829953e-05,2.5659285714297657,,1680034260.355577,,2.8460689424275927e-05,0.0020662155002355576,,2.0124746489149763e-05,0.9499740111480938,182.1397205197043,,21605.71537709236,,0.00096811109688133,,1e-05,0.9499740111480938,0.99,,0.01,0.01,,0.99,0.99,0.01,35922,0.9499740111480938,,1e-05,,
126,1e-05,,4.027344568634118e-05,2.6862857142871626,,1680035207.7478383,,2.8477626546559957e-05,0.001981201581656933,,2.0136722843170585e-05,0.9499715160743394,130.47692168951124,,22553.10763835907,,0.0011405583936721087,,1e-05,0.9499715160743394,0.99,,0.01,0.01,,0.99,0.99,0.01,37607,0.9499715160743394,,1e-05,,
127,1e-05,,4.02765370379029e-05,2.7014285714300517,,1680035324.4489632,,2.847981246221228e-05,0.002096413867548108,,2.0138268518951448e-05,0.9499711940585518,101.79590239732013,,22669.80876326561,,0.0018758374499157071,,1e-05,0.9499711940585518,0.99,,0.01,0.01,,0.99,0.99,0.01,37819,0.9499711940585518,,1e-05,,
128,1e-05,,4.028039620880228e-05,2.7202142857158056,,1680035467.8624814,,2.8482541308124988e-05,0.0024347901344299316,,2.0140198104401136e-05,0.9499707920615831,75.46678565294779,,22813.222281455994,,0.0007779467850923538,,1e-05,0.9499707920615831,0.99,,0.01,0.01,,0.99,0.99,0.01,38082,0.9499707920615831,,1e-05,,
129,1e-05,,4.0281590138091636e-05,2.726000000001532,,1680035513.9874284,,2.848338554362175e-05,0.0017758706817403436,,2.0140795069045814e-05,0.9499706676939488,93.38918395652182,,22859.34722852707,,0.0014260784955695271,,1e-05,0.9499706676939488,0.99,,0.01,0.01,,0.99,0.99,0.01,38163,0.9499706676939488,,1e-05,,
130,1e-05,,4.028508327367642e-05,2.7428571428587105,,1680035647.6327055,,2.8485855563481355e-05,0.0018795832293108106,,2.0142541636838206e-05,0.9499703038256586,96.93914645064689,,22992.992505550385,,0.0010203365236520767,,1e-05,0.9499703038256586,0.99,,0.01,0.01,,0.99,0.99,0.01,38399,0.9499703038256586,,1e-05,,
131,1e-05,,4.02963877951533e-05,2.796714285715967,,1680036068.2484453,,2.8493849067275726e-05,0.0018656712491065264,,2.0148193897576645e-05,0.9499691262713381,83.46866560180244,,23413.608245372772,,0.0020945402793586254,,1e-05,0.9499691262713381,0.99,,0.01,0.01,,0.99,0.99,0.01,39153,0.9499691262713381,,1e-05,,
132,1e-05,,4.030166405373779e-05,2.8215000000017336,,1680036261.1491277,,2.8497579945500116e-05,0.0017750170081853867,,2.0150832026868893e-05,0.9499685766610689,83.5188147005489,,23606.508927822113,,0.0013423820491880178,,1e-05,0.9499685766610689,0.99,,0.01,0.01,,0.99,0.99,0.01,39500,0.9499685766610689,,1e-05,,
133,1e-05,,4.031550338156808e-05,2.8855000000018687,,1680036766.2721026,,2.8507365828055972e-05,0.001680235844105482,,2.0157751690784037e-05,0.94996713506442,87.62274029146705,,24111.631902694702,,0.0011897182557731867,,1e-05,0.94996713506442,0.99,,0.01,0.01,,0.99,0.99,0.01,40396,0.94996713506442,,1e-05,,
134,1e-05,,4.0321324577889104e-05,2.9120000000019246,,1680036974.861102,,2.851148203544919e-05,0.0017254339763894677,,2.016066228894455e-05,0.9499665286898031,109.82505212405508,,24320.220902204514,,0.0014636698178946972,,1e-05,0.9499665286898031,0.99,,0.01,0.01,,0.99,0.99,0.01,40767,0.9499665286898031,,1e-05,,
135,1e-05,,4.033208413064453e-05,2.9603571428591695,,1680037357.1899562,,2.8519090188165085e-05,0.002150885062292218,,2.016604206532226e-05,0.9499654079030578,95.01780099186612,,24702.54975628853,,0.0006476890994235873,,1e-05,0.9499654079030578,0.99,,0.01,0.01,,0.99,0.99,0.01,41444,0.9499654079030578,,1e-05,,
136,1e-05,,4.034566418255648e-05,3.020285714285757,,1680038387.7812066,,2.8528692734960888e-05,0.0018012491054832935,,2.0172832091278237e-05,0.949963993314317,104.92167924537905,,25733.141006708145,,0.0008476127404719591,,1e-05,0.949963993314317,0.99,,0.01,0.01,,0.99,0.99,0.01,42283,0.949963993314317,,1e-05,,
137,1e-05,,4.034853100705022e-05,3.0327857142857835,,1680038479.7654524,,2.8530719886000887e-05,0.00182405358646065,,2.0174265503525107e-05,0.9499636946867656,111.62614172489107,,25825.125252485275,,0.004681199789047241,,1e-05,0.9499636946867656,0.99,,0.01,0.01,,0.99,0.99,0.01,42458,0.9499636946867656,,1e-05,,
138,1e-05,,4.036133576562816e-05,3.0880000000001857,,1680038922.111974,,2.85397742176228e-05,0.0016946622636169195,,2.0180667882814077e-05,0.949962360857747,186.8422205051238,,26267.471774101257,,0.0010617123916745186,,1e-05,0.949962360857747,0.99,,0.01,0.01,,0.99,0.99,0.01,43231,0.949962360857747,,1e-05,,
139,1e-05,,4.036170356349552e-05,3.0895714285716176,,1680038933.2591796,,2.854003428998892e-05,0.0018423277651891112,,2.0180851781747755e-05,0.9499623225454692,96.56540978712614,,26278.61897969246,,0.0012370245531201363,,1e-05,0.9499623225454692,0.99,,0.01,0.01,,0.99,0.99,0.01,43253,0.9499623225454692,,1e-05,,
140,1e-05,,4.0365711419533076e-05,3.106642857143082,,1680039068.532837,,2.8542868272171093e-05,0.0017581013962626457,,2.0182855709766535e-05,0.9499619050604653,108.40784113832261,,26413.89263701439,,0.0008737647440284491,,1e-05,0.9499619050604653,0.99,,0.01,0.01,,0.99,0.99,0.01,43492,0.9499619050604653,,1e-05,,
141,1e-05,,4.038060702098803e-05,3.1692857142860715,,1680039560.486652,,2.8553401052969744e-05,0.0014402340166270733,,2.019030351049401e-05,0.9499603534353137,76.52803772072009,,26905.846451997757,,0.0009478898718953133,,1e-05,0.9499603534353137,0.99,,0.01,0.01,,0.99,0.99,0.01,44369,0.9499603534353137,,1e-05,,
142,1e-05,,4.03823071464939e-05,3.176357142857515,,1680039615.8366115,,2.8554603223243815e-05,0.0016738177509978414,,2.0191153573246947e-05,0.9499601763389068,75.95519592907313,,26961.19641160965,,0.0015374603681266308,,1e-05,0.9499601763389068,0.99,,0.01,0.01,,0.99,0.99,0.01,44468,0.9499601763389068,,1e-05,,
143,1e-05,,4.0393494078906536e-05,3.2225000000004695,,1680039984.6831057,,2.8562513579013463e-05,0.0018383043352514505,,2.0196747039453264e-05,0.9499590110334472,119.74878202359864,,27330.042905807495,,0.002894064411520958,,1e-05,0.9499590110334472,0.99,,0.01,0.01,,0.99,0.99,0.01,45114,0.9499590110334472,,1e-05,,
144,1e-05,,4.0395240253662365e-05,3.2296428571433418,,1680040039.5290694,,2.8563748311024447e-05,0.001838309457525611,,2.019762012683118e-05,0.9499588291402434,177.7181434692075,,27384.888869524002,,0.00196978822350502,,1e-05,0.9499588291402434,0.99,,0.01,0.01,,0.99,0.99,0.01,45214,0.9499588291402434,,1e-05,,
145,1e-05,,4.039827016570779e-05,3.2420000000005107,,1680040140.4252853,,2.8565890782378163e-05,0.0019947655964642763,,2.019913508285389e-05,0.9499585135244054,112.57747176967536,,27485.785085439682,,0.0006186706013977528,,1e-05,0.9499585135244054,0.99,,0.01,0.01,,0.99,0.99,0.01,45387,0.9499585135244054,,1e-05,,
146,1e-05,,4.040417030630377e-05,3.2659285714291326,,1680040312.2312994,,2.8570062811803538e-05,0.0016913271974772215,,2.020208515315188e-05,0.9499578989264267,116.09433971230246,,27657.591099500656,,0.0009522043401375413,,1e-05,0.9499578989264267,0.99,,0.01,0.01,,0.99,0.99,0.01,45722,0.9499578989264267,,1e-05,,
147,1e-05,,4.0405072337832126e-05,3.2695714285719975,,1680040334.1961913,,2.857070064441408e-05,0.001973325153812766,,2.020253616891606e-05,0.9499578049648091,140.98866539250412,,27679.55599141121,,0.000729289255104959,,1e-05,0.9499578049648091,0.99,,0.01,0.01,,0.99,0.99,0.01,45773,0.9499578049648091,,1e-05,,
148,1e-05,,4.040661340347778e-05,3.2757857142862963,,1680040371.748367,,2.8571790342382375e-05,0.002049009082838893,,2.0203306701738885e-05,0.9499576444371377,111.07724797801605,,27717.10816717148,,0.0015202146023511887,,1e-05,0.9499576444371377,0.99,,0.01,0.01,,0.99,0.99,0.01,45860,0.9499576444371377,,1e-05,,
149,1e-05,,4.04084949847822e-05,3.283357142857741,,1680040417.7871604,,2.8573120821282082e-05,0.0020077242515981197,,2.0204247492391095e-05,0.9499574484390851,134.6575784014274,,27763.146960496902,,0.0007562250248156488,,1e-05,0.9499574484390851,0.99,,0.01,0.01,,0.99,0.99,0.01,45966,0.9499574484390851,,1e-05,,
150,1e-05,,4.0408814924341465e-05,3.284642857143458,,1680040425.4934938,,2.8573347052714016e-05,0.0017713017296046019,,2.020440746217073e-05,0.9499574151120477,178.89677712044417,,27770.85329389572,,0.001154002151452005,,1e-05,0.9499574151120477,0.99,,0.01,0.01,,0.99,0.99,0.01,45984,0.9499574151120477,,1e-05,,
151,1e-05,,4.041225330645953e-05,3.298428571429201,,1680040508.8297284,,2.857577835602601e-05,0.0017595520475879312,,2.0206126653229763e-05,0.9499570569472437,165.656678604665,,27854.18952846527,,0.0018180485349148512,,1e-05,0.9499570569472437,0.99,,0.01,0.01,,0.99,0.99,0.01,46177,0.9499570569472437,,1e-05,,
152,1e-05,,4.0423541058232284e-05,3.3432857142864387,,1680040779.7966986,,2.858376000184887e-05,0.0015586966183036566,,2.021177052911614e-05,0.9499558811397675,156.08987069522848,,28125.156498670578,,0.0005441447719931602,,1e-05,0.9499558811397675,0.99,,0.01,0.01,,0.99,0.99,0.01,46805,0.9499558811397675,,1e-05,,
