1	0.0054963682778179646
2	0.00718088261783123
3	0.004458061885088682
4	0.004440495744347572
5	0.004735422786325216
6	0.004928786773234606
7	0.003721327520906925
8	0.005876991432160139
9	0.0021042325533926487
10	0.002524547278881073
11	0.007667540106922388
12	0.002653761999681592
13	0.0014188893837854266
14	0.005006595980376005
15	0.005580142140388489
16	0.0014548413455486298
17	0.0036731830332428217
18	0.003507939400151372
19	0.0016759926220402122
20	0.003374626627191901
21	0.0017221802845597267
22	0.0035814892034977674
23	0.0036724477540701628
24	0.0013549788855016232
25	0.003670638194307685
26	0.0010949926218017936
27	0.003162044333294034
28	0.0013657048111781478
29	0.002087930217385292
30	0.0029858569614589214
31	0.0032025519758462906
32	0.003154602600261569
33	0.0015410957857966423
34	0.0023154134396463633
35	0.002998117357492447
36	0.0031479429453611374
37	0.0028883591294288635
38	0.00420523714274168
39	0.0014458162477239966
40	0.0014392173616215587
41	0.002786970930173993
42	0.0009187202667817473
43	0.002511419588699937
44	0.0011188613716512918
45	0.0015799433458596468
46	0.0014275213470682502
47	0.0019434902351349592
48	0.005277401302009821
49	0.0010208382736891508
50	0.0025971969589591026
51	0.002408240456134081
52	0.004151124972850084
53	0.00140440056566149
54	0.0013878962490707636
55	0.0007737640989944339
56	0.0020643258467316628
57	0.0013076079776510596
58	0.003179003717377782
59	0.001384505070745945
60	0.0010887776734307408
61	0.0030199605971574783
62	0.0009645025711506605
63	0.0024287907872349024
64	0.0014002327807247639
65	0.0017729036044329405
66	0.0023255033884197474
67	0.0013220510445535183
68	0.001560187665745616
69	0.002608938841149211
70	0.0013744967291131616
71	0.001828372827731073
72	0.0010572525206953287
73	0.001416036277078092
74	0.002013753866776824
75	0.0044837272725999355
76	0.0014408307615667582
77	0.002312340773642063
78	0.005247902125120163
79	0.0043245842680335045
80	0.003982726484537125
81	0.0026474271435290575
82	0.0021169520914554596
83	0.0016002769116312265
84	0.0019519550260156393
85	0.004641425795853138
86	0.00209099892526865
87	0.0011315718293190002
88	0.0009535819990560412
89	0.0013427468948066235
90	0.0015769005985930562
91	0.0027385482098907232
92	0.001246822183020413
93	0.0012816686648875475
94	0.0010362976463511586
95	0.0025006996002048254
96	0.0008482910343445837
97	0.001136838924139738
98	0.0021491574589163065
99	0.0019901299383491278
100	0.0012326390715315938
101	0.001340988790616393
102	0.0012728326255455613
103	0.0014836689224466681
104	0.0014141342835500836
105	0.0011416611960157752
106	0.0024199315812438726
107	0.0012078580912202597
108	0.0010344948386773467
109	0.0022622207179665565
110	0.00422678142786026
111	0.001053257379680872
112	0.0016943889204412699
113	0.000876862381119281
114	0.0016243827994912863
115	0.0006591955316253006
116	0.00070640177000314
117	0.0028720013797283173
118	0.000826995586976409
119	0.0008789065177552402
120	0.000759397866204381
121	0.00121891510207206
122	0.0010471383575350046
123	0.0010623354464769363
124	0.0009656179463490844
125	0.0014799447963014245
126	0.0014772441936656833
127	0.0009367130696773529
128	0.0010912003926932812
129	0.0025324285961687565
130	0.0011087122838944197
131	0.00174778385553509
132	0.003038576804101467
133	0.0012394816149026155
134	0.0012126739602535963
135	0.000825973809696734
136	0.0013136621564626694
137	0.0010648625902831554
138	0.000564022921025753
139	0.0013675324153155088
140	0.001130969962105155
141	0.00264211418107152
142	0.0017316200537607074
143	0.0023147917818278074
144	0.0006722863763570786
145	0.0008906639995984733
146	0.0019512431463226676
147	0.0012600681511685252
148	0.0011516476515680552
149	0.0016781316371634603
150	0.0006056043785065413
151	0.0007023948710411787
152	0.0010837562149390578
153	0.0004889837582595646
154	0.0013571145245805383
155	0.0006951192044652998
156	0.0007185614085756242
157	0.002318774349987507
158	0.0008048939052969217
159	0.0010923102963715792
160	0.0029721446335315704
161	0.0013861972838640213
162	0.0004593694466166198
163	0.0013650330947712064
164	0.0006260816589929163
165	0.0013523711822926998
166	0.0008339877822436392
167	0.000588351977057755
168	0.0009587635868228972
169	0.00044173008063808084
170	0.0018844454316422343
171	0.0007439505425281823
172	0.0005850667366757989
173	0.0009222464868798852
174	0.0015042346203699708
175	0.0010061432840302587
176	0.0009793470380827785
177	0.0010911106364801526
178	0.0007000076584517956
179	0.0013398656155914068
180	0.002585879759863019
181	0.0006963647902011871
182	0.0008582552545703948
183	0.0008318202453665435
184	0.001593703287653625
185	0.004081252031028271
186	0.0007676930981688201
187	0.001135571044869721
188	0.000825373746920377
189	0.0016620256938040257
190	0.0008642589673399925
191	0.002719646319746971
192	0.000830880191642791
193	0.0006093393894843757
194	0.0007376021239906549
195	0.0005821078084409237
196	0.0009520917665213346
197	0.0010261760326102376
198	0.0013127418933436275
199	0.001338701113127172
200	0.0010497822659090161
